Date,Close,High,Low,Open,Volume,Daily_Return,MA50,MA200
2023-03-01,202.77000427246094,207.1999969482422,198.52000427246094,206.2100067138672,156852800,-0.014291975817664837,159.46399993896483,221.20466705322266
2023-03-02,190.89999389648438,193.75,186.00999450683594,186.74000549316406,181500700,-0.05853928157947319,160.27739990234375,220.8765170288086
2023-03-03,197.7899932861328,200.47999572753906,192.8800048828125,194.8000030517578,154193300,0.03609219282314147,161.23579986572267,220.65818367004394
2023-03-06,193.80999755859375,198.60000610351562,192.3000030517578,198.5399932861328,128100100,-0.020122331071529054,162.3559997558594,220.35788368225099
2023-03-07,187.7100067138672,194.1999969482422,186.10000610351562,191.3800048828125,148125800,-0.03147407730028162,163.35879974365236,220.11341705322266
2023-03-08,182.0,186.5,180.0,185.0399932861328,151897800,-0.03041929843714275,164.49179977416992,219.84105041503906
2023-03-09,172.9199981689453,185.17999267578125,172.50999450683594,180.25,170023800,-0.04989011995084991,165.48719970703124,219.599150390625
2023-03-10,173.44000244140625,178.2899932861328,168.44000244140625,175.1300048828125,191488900,0.0030071956856769777,166.77399978637695,219.34151710510253
2023-03-13,174.47999572753906,177.35000610351562,163.91000366210938,167.4600067138672,167790300,0.005996271168666301,168.00939971923827,219.16698371887207
2023-03-14,183.25999450683594,183.8000030517578,177.13999938964844,177.30999755859375,143717900,0.050320947926932424,169.23819961547852,218.98528366088868
2023-03-15,180.4499969482422,182.33999633789062,176.02999877929688,180.8000030517578,145995600,-0.015333393227232373,170.38359954833984,218.70798362731932
2023-03-16,184.1300048828125,185.80999755859375,178.83999633789062,180.3699951171875,121136800,0.020393505108375454,171.90419967651368,218.36258361816405
2023-03-17,180.1300048828125,186.22000122070312,177.3300018310547,184.52000427246094,133197100,-0.02172378153438792,173.23399978637696,217.99946701049805
2023-03-20,183.25,186.44000244140625,176.35000610351562,178.0800018310547,129684400,0.017320796272765726,174.69219985961914,217.68176704406739
2023-03-21,197.5800018310547,198.0,188.0399932861328,188.27999877929688,153391400,0.07819919143822474,176.38259994506836,217.37800033569337
2023-03-22,191.14999389648438,200.66000366210938,190.9499969482422,199.3000030517578,150376400,-0.03254381959196684,177.81019989013672,217.1611669921875
2023-03-23,192.22000122070312,199.30999755859375,188.64999389648438,195.25999450683594,144193900,0.0055977366381618765,179.27759994506835,216.93086700439454
2023-03-24,190.41000366210938,192.36000061035156,187.14999389648438,191.64999389648438,116312400,-0.009416281069083654,180.6213999938965,216.6884836578369
2023-03-27,191.80999755859375,197.38999938964844,189.94000244140625,194.4199981689453,120851600,0.007352522816861606,181.9863999938965,216.43820030212402
2023-03-28,189.19000244140625,192.35000610351562,185.42999267578125,192.0,98654600,-0.013659325116185062,183.32220001220702,216.18561698913575
2023-03-29,193.8800048828125,195.2899932861328,189.44000244140625,193.1300048828125,123660000,0.024789906342217005,184.57,215.9938670349121
2023-03-30,195.27999877929688,197.3300018310547,194.4199981689453,195.5800018310547,110252200,0.007220929756684091,185.9,215.8915837097168
2023-03-31,207.4600067138672,207.7899932861328,197.1999969482422,197.52999877929688,170222100,0.06237201971890638,187.50580017089842,215.8244337463379
2023-04-03,194.77000427246094,202.69000244140625,192.1999969482422,199.91000366210938,169545900,-0.061168427796826186,188.73280029296876,215.6332837677002
2023-04-04,192.5800018310547,198.74000549316406,190.32000732421875,197.32000732421875,126463800,-0.011244043709844997,189.70940032958984,215.5306837463379
2023-04-05,185.52000427246094,190.67999267578125,183.75999450683594,190.52000427246094,133882500,-0.036660076287605925,190.54200042724608,215.37448379516601
2023-04-06,185.05999755859375,186.38999938964844,179.74000549316406,183.0800018310547,123857900,-0.002479553165553039,191.35460052490234,215.1146004486084
2023-04-10,184.50999450683594,185.10000610351562,176.11000061035156,179.94000244140625,142154600,-0.0029720256079851515,191.83940032958984,214.8567170715332
2023-04-11,186.7899932861328,189.19000244140625,185.64999389648438,186.69000244140625,115770900,0.012357047570192181,192.01720031738282,214.61531700134276
2023-04-12,180.5399932861328,191.5800018310547,180.30999755859375,190.74000549316406,150256300,-0.03346003653646468,192.29480010986327,214.28948364257812
2023-04-13,185.89999389648438,186.5,180.94000244140625,182.9600067138672,112933000,0.029688716127604264,192.5483999633789,213.99438362121583
2023-04-14,185.0,186.27999877929688,182.00999450683594,183.9499969482422,96438700,-0.004841279860318459,192.62019989013672,213.7560669708252
2023-04-17,187.0399932861328,189.69000244140625,182.69000244140625,186.32000732421875,116662200,0.011026990735853115,192.59559967041017,213.54881690979005
2023-04-18,184.30999755859375,187.69000244140625,183.5800018310547,187.14999389648438,92067000,-0.014595786064655836,192.48219970703124,213.3480002593994
2023-04-19,180.58999633789062,183.5,177.64999389648438,179.10000610351562,125732700,-0.020183393575926356,192.19879974365233,213.11463356018066
2023-04-20,162.99000549316406,169.6999969482422,160.55999755859375,166.1699981689453,210970800,-0.09745828230593856,191.52239990234375,212.7642502593994
2023-04-21,165.0800018310547,166.0,161.32000732421875,164.8000030517578,123539000,0.012822849668400638,190.79820007324219,212.43098358154296
2023-04-24,162.5500030517578,165.64999389648438,158.61000061035156,164.64999389648438,140006600,-0.015325895028073244,189.90279998779297,212.02101692199707
2023-04-25,160.6699981689453,163.47000122070312,158.75,159.82000732421875,121999300,-0.011565701922588656,189.1783999633789,211.5705502319336
2023-04-26,153.75,160.6699981689453,153.13999938964844,160.2899932861328,153364100,-0.04306963495243776,188.36059997558593,211.16758354187013
2023-04-27,160.19000244140625,160.47999572753906,152.3699951171875,152.63999938964844,127015200,0.041886194740853755,187.37940002441405,210.80318351745606
2023-04-28,164.30999755859375,165.0,157.32000732421875,160.89999389648438,122515800,0.025719427270091355,186.38079986572265,210.43953353881835
2023-05-01,161.8300018310547,163.27999877929688,158.8300018310547,163.1699981689453,109015000,-0.015093395194377579,185.5766000366211,210.05711685180665
2023-05-02,160.30999755859375,165.49000549316406,158.92999267578125,161.8800048828125,128259700,-0.00939259874721976,184.6166000366211,209.65833351135254
2023-05-03,160.61000061035156,165.0,159.91000366210938,160.00999450683594,119728000,0.0018713932775662467,183.88140014648437,209.25865020751954
2023-05-04,161.1999969482422,162.9499969482422,159.64999389648438,162.7100067138672,95108500,0.003673471985857102,183.08820007324218,208.83700019836425
2023-05-05,170.05999755859375,170.7899932861328,163.50999450683594,163.97000122070312,107440900,0.05496278398315546,182.44799987792967,208.44980018615723
2023-05-08,171.7899932861328,173.8000030517578,169.19000244140625,173.72000122070312,112249400,0.010172855182730478,181.9461996459961,207.95021682739258
2023-05-09,169.14999389648438,169.82000732421875,166.55999755859375,168.9499969482422,88965000,-0.015367597024416146,181.17659942626952,207.43475006103515
2023-05-10,168.5399932861328,174.42999267578125,166.67999267578125,172.5500030517578,119840700,-0.0036062703657255835,180.43319915771485,206.93528343200683
2023-05-11,172.0800018310547,173.57000732421875,166.7899932861328,168.6999969482422,103889900,0.021003967520705658,179.81939910888673,206.5013835144043
2023-05-12,167.97999572753906,177.3800048828125,167.22999572753906,176.07000732421875,157577100,-0.023826162598143963,179.3609991455078,205.9671834564209
2023-05-15,166.35000610351562,169.75999450683594,164.5500030517578,167.66000366210938,105592500,-0.009703474612936969,178.73219940185547,205.39443351745606
2023-05-16,166.52000427246094,169.52000427246094,164.35000610351562,165.64999389648438,98288800,0.001021930644472091,178.18639953613283,204.74128356933593
2023-05-17,173.86000061035156,174.5,167.19000244140625,168.41000366210938,125473600,0.04407876621166107,177.9093994140625,204.1242002105713
2023-05-18,176.88999938964844,177.05999755859375,172.4499969482422,174.22000122070312,109520300,0.01742780840135616,177.80719940185546,203.50571685791016
2023-05-19,180.13999938964844,181.9499969482422,176.30999755859375,177.1699981689453,136024200,0.018373000232992265,177.95159942626952,202.86943351745606
2023-05-22,188.8699951171875,189.32000732421875,180.11000061035156,180.6999969482422,132001400,0.04846228354123516,178.26019927978516,202.27061683654784
2023-05-23,185.77000427246094,192.9600067138672,185.25999450683594,186.1999969482422,156952100,-0.01641335799687571,178.4859994506836,201.7586167907715
2023-05-24,182.89999389648438,184.22000122070312,178.22000122070312,182.22999572753906,137605100,-0.015449266889003499,178.47879943847656,201.22100006103517
2023-05-25,184.47000122070312,186.77999877929688,180.5800018310547,186.5399932861328,96870700,0.008583965973816943,178.55919952392577,200.72668334960937
2023-05-26,193.1699981689453,198.60000610351562,184.52999877929688,184.6199951171875,162061500,0.047162123329924865,178.73999938964843,200.22075004577636
2023-05-30,201.16000366210938,204.47999572753906,197.52999877929688,200.10000610351562,128818700,0.041362559242642094,179.16059936523436,199.79340003967286
2023-05-31,203.92999267578125,203.9499969482422,195.1199951171875,199.77999877929688,150711700,0.013770078361723614,179.57419921875,199.31290000915527
2023-06-01,207.52000427246094,209.8000030517578,199.3699951171875,202.58999633789062,148029900,0.017604137329555458,179.77299926757811,198.8038999938965
2023-06-02,213.97000122070312,217.25,209.75,210.14999389648438,164129000,0.031081326211682914,180.2293994140625,198.34093338012696
2023-06-05,217.61000061035156,221.2899932861328,214.52000427246094,217.8000030517578,151143100,0.017011727666879306,180.73719940185546,197.90900001525878
2023-06-06,221.30999755859375,221.91000366210938,212.52999877929688,216.13999938964844,146911600,0.017002881015874438,181.35519927978515,197.5012000274658
2023-06-07,224.57000732421875,230.8300018310547,223.1999969482422,228.0,185710800,0.014730512862447087,182.01039947509764,197.14071678161622
2023-06-08,234.86000061035156,235.22999572753906,223.00999450683594,224.22000122070312,164489700,0.045820870777622646,182.92379943847655,196.86545013427735
2023-06-09,244.39999389648438,252.4199981689453,242.02000427246094,249.07000732421875,199882300,0.0406199151040636,183.93419921875,196.60518341064454
2023-06-12,249.8300018310547,250.97000122070312,244.58999633789062,247.94000244140625,150337900,0.02221770896144215,185.02519927978517,196.3688500213623
2023-06-13,258.7099914550781,259.67999267578125,251.33999633789062,253.50999450683594,162384300,0.035544128242966044,186.05019897460937,196.1820499420166
2023-06-14,256.7900085449219,261.57000732421875,250.5,260.1700134277344,170575500,-0.007421371317580694,187.29059906005858,196.02555000305176
2023-06-15,255.89999389648438,258.95001220703125,247.2899932861328,248.39999389648438,160171200,-0.0034659239799892383,188.5569989013672,195.8809499359131
2023-06-16,260.5400085449219,263.6000061035156,257.2099914550781,258.9200134277344,167563700,0.01813214052015355,190.0573989868164,195.79514991760254
2023-06-20,274.45001220703125,274.75,261.1199951171875,261.5,165611200,0.05338912722001776,191.84519927978516,195.7893500518799
2023-06-21,259.4599914550781,276.989990234375,257.7799987792969,275.1300048828125,211797100,-0.054618400747766804,193.34419921875,195.70084999084472
2023-06-22,264.6099853515625,265.0,248.25,250.77000427246094,166875900,0.019848894111198723,194.9005990600586,195.67284996032714
2023-06-23,256.6000061035156,262.45001220703125,252.8000030517578,259.2900085449219,176584100,-0.030270888067223778,196.42179931640624,195.58374992370605
2023-06-26,241.0500030517578,258.3699951171875,240.6999969482422,250.07000732421875,179990600,-0.060600166336257755,197.52479949951172,195.3704998779297
2023-06-27,250.2100067138672,250.38999938964844,240.85000610351562,243.24000549316406,164968200,0.03800042956291749,198.82899963378907,195.1752498626709
2023-06-28,256.239990234375,259.8800048828125,248.88999938964844,249.6999969482422,159770800,0.0240996896954786,200.21299957275392,194.95804985046388
2023-06-29,257.5,260.739990234375,253.61000061035156,258.0299987792969,131283400,0.004917303362650394,201.67679962158203,194.7234497833252
2023-06-30,261.7699890136719,264.45001220703125,259.8900146484375,260.6000061035156,112267600,0.016582481606492783,203.30039947509766,194.5716497039795
2023-07-03,279.82000732421875,284.25,275.1099853515625,276.489990234375,119685900,0.06895373445427366,205.63699951171876,194.45769981384277
2023-07-05,282.4800109863281,283.8500061035156,277.6000061035156,278.82000732421875,131530900,0.009506123909958086,207.9849996948242,194.3513498687744
2023-07-06,276.5400085449219,279.9700012207031,272.8800048828125,278.0899963378906,120332100,-0.021028045208104085,210.2647998046875,194.21729988098144
2023-07-07,274.42999267578125,280.7799987792969,273.7699890136719,278.42999267578125,113602000,-0.007630056425625198,212.53999969482422,194.04409980773926
2023-07-10,269.6099853515625,277.5199890136719,265.1000061035156,276.4700012207031,119425400,-0.01756370459810941,214.85719940185547,193.84849967956544
2023-07-11,269.7900085449219,270.8999938964844,266.3699951171875,268.6499938964844,91972400,0.000667717084456676,217.04919952392578,193.6934497833252
2023-07-12,271.989990234375,276.5199890136719,271.4599914550781,276.3299865722656,95672100,0.008154422401772665,219.2027993774414,193.61044975280763
2023-07-13,277.8999938964844,279.45001220703125,270.6000061035156,274.5899963378906,112681500,0.02172875427149612,221.52419921875,193.6232997894287
2023-07-14,281.3800048828125,285.29998779296875,276.30999755859375,277.010009765625,119771100,0.012522529912772917,223.9455993652344,193.65014976501465
2023-07-17,290.3800048828125,292.2300109863281,283.57000732421875,286.6300048828125,131569600,0.03198521516746822,226.5409994506836,193.68734977722167
2023-07-18,293.3399963378906,295.260009765625,286.010009765625,290.1499938964844,112434700,0.010193509901870401,229.18379943847657,193.71499977111816
2023-07-19,291.260009765625,299.2900085449219,289.5199890136719,296.0400085449219,142355400,-0.007090702250741598,231.60779968261718,193.8302498626709
2023-07-20,262.8999938964844,280.92999267578125,261.20001220703125,279.55999755859375,175158300,-0.09737009860008494,233.42999969482423,193.81849983215332
2023-07-21,260.0199890136719,268.0,255.8000030517578,268.0,161050100,-0.010954754468143868,235.24739959716797,193.90659980773927
2023-07-24,269.05999755859375,269.8500061035156,254.1199951171875,255.85000610351562,136508500,0.03476659075024635,237.2577996826172,194.0046997833252
2023-07-25,265.2799987792969,272.8999938964844,265.0,272.3800048828125,112757300,-0.014048906614123058,239.12179962158203,194.12704978942872
2023-07-26,264.3500061035156,268.0400085449219,261.75,263.25,95856200,-0.0035057022016762307,241.04919982910155,194.25814979553223
2023-07-27,255.7100067138672,269.1300048828125,255.3000030517578,268.30999755859375,103697300,-0.032683938680391544,242.8363998413086,194.42134979248047
2023-07-28,266.44000244140625,267.25,258.2300109863281,259.8599853515625,111446000,0.04196157931177735,244.8347998046875,194.63874977111817
2023-07-31,267.42999267578125,269.0799865722656,263.7799987792969,267.4800109863281,84582200,0.00371562162326855,246.7061996459961,194.89339973449708
2023-08-01,261.07000732421875,266.4700012207031,260.25,266.260009765625,83166000,-0.023781870118334214,248.3897998046875,195.11254974365235
2023-08-02,254.11000061035156,259.5199890136719,250.49000549316406,255.57000732421875,101752900,-0.02665954157355066,249.86919982910158,195.2744997406006
2023-08-03,259.32000732421875,260.489990234375,252.0,252.0399932861328,97569100,0.020502958173047814,251.27820007324217,195.54614974975587
2023-08-04,253.86000061035156,264.7699890136719,253.11000061035156,260.9700012207031,99242600,-0.02105509239416581,252.64,195.71869972229004
2023-08-07,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900,-0.009493435973824349,254.01100006103516,195.87499969482423
2023-08-08,249.6999969482422,250.9199981689453,245.00999450683594,247.4499969482422,96642200,-0.006959634206558429,255.31559997558594,196.01329971313476
2023-08-09,242.19000244140625,251.10000610351562,241.89999389648438,250.8699951171875,101596300,-0.03007606967809695,256.29600006103516,196.1878497314453
2023-08-10,245.33999633789062,251.8000030517578,243.0,245.39999389648438,109498600,0.013006292021680244,257.1795999145508,196.34234970092774
2023-08-11,242.64999389648438,243.7899932861328,238.02000427246094,241.77000427246094,98866600,-0.01096438608281991,257.95399993896484,196.49934967041017
2023-08-14,239.75999450683594,240.66000366210938,233.75,235.6999969482422,98595300,-0.011910156448968756,258.59879974365236,196.5860496520996
2023-08-15,232.9600067138672,240.5,232.61000061035156,238.72999572753906,88197600,-0.028361644764614224,258.9785998535156,196.6276496887207
2023-08-16,225.60000610351562,233.97000122070312,225.3800048828125,228.02000427246094,112484500,-0.03159340830287438,259.1383999633789,196.63019973754882
2023-08-17,219.22000122070312,226.74000549316406,218.8300018310547,226.05999755859375,120718400,-0.028280162722535862,259.0966000366211,196.58369972229005
2023-08-18,215.49000549316406,217.5800018310547,212.36000061035156,214.1199951171875,135813700,-0.017014851321818125,258.915,196.5234497833252
2023-08-21,231.27999877929688,232.1300048828125,220.5800018310547,221.5500030517578,135702700,0.073274828918382,258.8433999633789,196.54074974060057
2023-08-22,233.19000244140625,240.82000732421875,229.5500030517578,240.25,130597900,0.008258403978685713,258.6192001342773,196.63179977416993
2023-08-23,236.86000061035156,238.97999572753906,229.2899932861328,229.33999633789062,101077600,0.01573823118710882,258.3598001098633,196.7395497894287
2023-08-24,230.0399932861328,238.9199981689453,228.17999267578125,238.66000366210938,99777400,-0.02879341090367582,257.78640014648437,196.85239974975585
2023-08-25,238.58999633789062,239.0,230.35000610351562,231.30999755859375,106612200,0.037167463490241914,257.4223999023437,197.05994972229004
2023-08-28,238.82000732421875,244.3800048828125,235.35000610351562,242.5800018310547,107673700,0.0009640428763089126,257.08080017089844,197.29754974365235
2023-08-29,257.17999267578125,257.4800109863281,237.77000427246094,238.5800018310547,134047600,0.07687791972402569,257.01359985351564,197.6954997253418
2023-08-30,256.8999938964844,260.510009765625,250.58999633789062,254.1999969482422,121988400,-0.0010887269121663268,256.6625994873047,198.02639968872072
2023-08-31,258.0799865722656,261.17999267578125,255.0500030517578,255.97999572753906,108861700,0.004593198535678855,256.63499938964844,198.33694961547852
2023-09-01,245.00999450683594,259.0799865722656,242.00999450683594,257.260009765625,132272500,-0.05064318329763218,256.2429995727539,198.6072496032715
2023-09-05,256.489990234375,258.0,244.86000061035156,245.0,129469600,0.046855214011356505,256.2407992553711,198.91759956359863
2023-09-06,251.9199981689453,255.38999938964844,245.05999755859375,255.13999938964844,116959800,-0.017817428513501543,256.45819915771483,199.24259956359865
2023-09-07,251.49000549316406,252.80999755859375,243.27000427246094,245.07000732421875,115312900,-0.0017068620153485314,256.4837991333008,199.58419960021973
2023-09-08,248.5,256.5199890136719,246.6699981689453,251.22000122070312,118367700,-0.01188916230408743,256.3289993286133,199.9257495880127
2023-09-11,273.5799865722656,274.8500061035156,260.6099853515625,264.2699890136719,174667900,0.10092549928477124,256.6505990600586,200.45429954528808
2023-09-12,267.4800109863281,278.3900146484375,266.6000061035156,270.760009765625,135999900,-0.022296863386701782,256.7647994995117,200.94214958190918
2023-09-13,271.29998779296875,274.9800109863281,268.1000061035156,270.07000732421875,111673700,0.014281354305895722,256.5943991088867,201.38264953613282
2023-09-14,276.0400085449219,276.7099914550781,270.4200134277344,271.32000732421875,107709800,0.017471511114000693,256.4655990600586,201.84854957580566
2023-09-15,274.3900146484375,278.9800109863281,271.0,277.54998779296875,133422800,-0.005977372284481253,256.4225991821289,202.30589965820312
2023-09-18,265.2799987792969,271.44000244140625,263.760009765625,271.1600036621094,101543300,-0.033200974462619715,256.2395993041992,202.72814964294435
2023-09-19,266.5,267.8500061035156,261.20001220703125,264.3500061035156,103704000,0.004598918977371191,256.17739959716795,203.08714965820312
2023-09-20,262.5899963378906,273.92999267578125,262.4599914550781,267.0400085449219,122514600,-0.014671683535119606,256.03339935302733,203.42659965515136
2023-09-21,255.6999969482422,260.8599853515625,254.2100067138672,257.8500061035156,119531000,-0.026238620989897266,255.7075994873047,203.73079963684083
2023-09-22,244.8800048828125,257.7900085449219,244.47999572753906,257.3999938964844,127524100,-0.042315182614647506,255.04719970703124,204.04294967651367
2023-09-25,246.99000549316406,247.10000610351562,238.30999755859375,243.3800048828125,104636600,0.008616467528091087,254.35939971923827,204.3787996673584
2023-09-26,244.1199951171875,249.5500030517578,241.66000366210938,242.97999572753906,101993600,-0.011619945391094011,253.43419952392577,204.72919967651367
2023-09-27,240.5,245.3300018310547,234.5800018310547,244.25999450683594,136597200,-0.014828753029631048,252.37739959716797,205.06449966430665
2023-09-28,246.3800048828125,247.5500030517578,238.64999389648438,240.02000427246094,117058900,0.02444908475181906,251.47979949951173,205.4011496734619
2023-09-29,250.22000122070312,254.77000427246094,246.35000610351562,250.0,128346200,0.015585665483353939,251.2261996459961,205.81314964294432
2023-10-02,251.60000610351562,254.27999877929688,242.6199951171875,244.80999755859375,123810400,0.005515166158101437,251.05779998779298,206.2663996887207
2023-10-03,246.52999877929688,250.02000427246094,244.4499969482422,248.61000061035156,101985300,-0.020151062008054166,250.60720001220704,206.7150496673584
2023-10-04,261.1600036621094,261.8599853515625,247.60000610351562,248.13999938964844,129721600,0.05934371052307452,250.5248001098633,207.2324996948242
2023-10-05,260.04998779296875,263.6000061035156,256.25,260.0,119159200,-0.00425032873937603,250.43879974365234,207.78159965515135
2023-10-06,260.5299987792969,261.6499938964844,250.64999389648438,253.97999572753906,117947000,0.001845841218459432,250.53519958496094,208.3348996734619
2023-10-09,259.6700134277344,261.3599853515625,252.0500030517578,255.30999755859375,101377900,-0.003300907210654902,250.3997998046875,208.9442497253418
2023-10-10,263.6199951171875,268.94000244140625,257.6499938964844,257.75,122656000,0.015211543440507347,250.32359985351562,209.57449966430664
2023-10-11,262.989990234375,268.6000061035156,260.8999938964844,266.20001220703125,103706300,-0.002389822071472425,250.36199951171875,210.26269962310792
2023-10-12,258.8699951171875,265.4100036621094,256.6300048828125,262.9200134277344,111508100,-0.015665976919941982,250.45719940185546,210.94129959106445
2023-10-13,251.1199951171875,259.6000061035156,250.22000122070312,258.8999938964844,102073800,-0.02993780718577166,250.29319915771484,211.6513995742798
2023-10-16,253.9199981689453,255.39999389648438,248.47999572753906,250.0500030517578,88917200,0.01115006015531006,250.29439910888672,212.35744956970214
2023-10-17,254.85000610351562,257.17999267578125,247.0800018310547,250.10000610351562,93562900,0.0036626021631882555,250.36239929199218,213.0225996017456
2023-10-18,242.67999267578125,254.6300048828125,242.0800018310547,252.6999969482422,125147800,-0.04775363208267347,250.22199920654296,213.62009956359864
2023-10-19,220.11000061035156,230.61000061035156,216.77999877929688,225.9499969482422,170772700,-0.09300310180733784,249.78039916992188,214.1801495742798
2023-10-20,211.99000549316406,218.86000061035156,210.4199981689453,217.00999450683594,137734000,-0.036890623300491754,249.11339935302735,214.67189960479737
2023-10-23,212.0800018310547,216.97999572753906,202.50999450683594,210.0,150683400,0.0004245310418349302,248.50199951171874,215.18059963226318
2023-10-24,216.52000427246094,222.0500030517578,214.11000061035156,216.5,118231100,0.02093550737020089,248.03719970703125,215.69789966583252
2023-10-25,212.4199981689453,220.10000610351562,212.1999969482422,215.8800048828125,107065100,-0.018935922882932887,247.62639953613282,216.16114967346192
2023-10-26,205.75999450683594,214.8000030517578,204.8800048828125,211.32000732421875,115112600,-0.031352997455599385,247.2295993041992,216.5956996536255
2023-10-27,207.3000030517578,212.41000366210938,205.77000427246094,210.60000610351562,94881200,0.00748448962886572,246.99119934082032,217.01609966278076
2023-10-30,197.36000061035156,210.8800048828125,194.6699981689453,209.27999877929688,136448200,-0.04794984223383958,246.62859924316408,217.38509967803955
2023-10-31,200.83999633789062,202.8000030517578,194.07000732421875,196.1199951171875,118068300,0.017632730628176496,246.01979919433595,217.7772996520996
2023-11-01,205.66000366210938,205.99000549316406,197.85000610351562,204.0399932861328,121661700,0.023999240251476817,245.46919921875,218.14814964294433
2023-11-02,218.50999450683594,219.1999969482422,211.4499969482422,212.97000122070312,125987600,0.06248172039245192,245.1021990966797,218.59679962158202
2023-11-03,219.9600067138672,226.3699951171875,218.39999389648438,221.14999389648438,119281000,0.006635907937775798,244.90059936523437,219.06074966430663
2023-11-06,219.27000427246094,226.32000732421875,215.0,223.97999572753906,117335800,-0.0031369449915676917,244.51419952392578,219.4899996948242
2023-11-07,222.17999267578125,223.1199951171875,215.72000122070312,219.97999572753906,116900100,0.013271256198382764,244.18139923095703,219.88214965820313
2023-11-08,222.11000061035156,224.14999389648438,217.63999938964844,223.14999389648438,106584800,-0.00031502415940676265,243.47999938964844,220.27324966430663
2023-11-09,209.97999572753906,220.8000030517578,206.67999267578125,219.75,142110500,-0.054612601186257326,242.54159942626953,220.60099967956543
2023-11-10,214.64999389648438,215.3800048828125,205.69000244140625,210.02999877929688,130994000,0.022240205086035525,241.6729995727539,220.87289962768554
2023-11-13,223.7100067138672,225.39999389648438,211.61000061035156,215.60000610351562,140447600,0.04220830689495392,241.24699981689454,221.10194969177246
2023-11-14,237.41000366210938,238.13999938964844,230.72000122070312,235.02999877929688,149771600,0.06123998273248876,240.8654000854492,221.45569969177245
2023-11-15,242.83999633789062,246.6999969482422,236.4499969482422,239.2899932861328,150354000,0.022871793909364557,240.68380004882812,221.8037996673584
2023-11-16,233.58999633789062,240.8800048828125,230.9600067138672,239.49000549316406,136816800,-0.038090924639652135,240.32579986572264,222.0646996307373
2023-11-17,234.3000030517578,237.38999938964844,226.5399932861328,232.0,142532800,0.0030395424675642158,240.04179992675782,222.2948496246338
2023-11-20,235.60000610351562,237.10000610351562,231.02000427246094,234.0399932861328,116320100,0.005548455120893081,239.2822003173828,222.52294967651366
2023-11-21,241.1999969482422,243.6199951171875,233.33999633789062,235.0399932861328,122288000,0.023769060694616817,238.75660003662108,222.7551496887207
2023-11-22,234.2100067138672,244.00999450683594,231.39999389648438,242.0399932861328,117950600,-0.028980059381488954,238.01480041503908,222.94214973449706
2023-11-24,235.4499969482422,238.75,232.3300018310547,233.75,65125200,0.00529435207219775,237.20300018310547,223.11294975280762
2023-11-27,236.0800018310547,238.3300018310547,232.10000610351562,236.88999938964844,112031800,0.0026757481035388775,236.4367999267578,223.2567497253418
2023-11-28,246.72000122070312,247.0,234.00999450683594,236.67999267578125,148549900,0.04506946504203557,236.06559997558594,223.50589973449706
2023-11-29,244.13999938964844,252.75,242.75999450683594,249.2100067138672,135401300,-0.010457205813430348,235.61839996337892,223.75339973449707
2023-11-30,240.0800018310547,245.22000122070312,236.91000366210938,245.13999938964844,132353200,-0.016629792613843564,235.1682000732422,223.90754974365234
2023-12-01,238.8300018310547,240.19000244140625,231.89999389648438,233.13999938964844,121173500,-0.005206597761023168,234.83080017089844,224.0304997253418
2023-12-04,235.5800018310547,239.3699951171875,233.2899932861328,235.75,104099800,-0.01360800559009756,234.64480010986327,224.19819976806642
2023-12-05,238.72000122070312,246.66000366210938,233.6999969482422,233.8699951171875,137971100,0.013328802806870987,234.47940002441408,224.35024978637696
2023-12-06,239.3699951171875,246.57000732421875,239.1699981689453,242.9199981689453,126436200,0.002722829646282676,234.38440002441405,224.56024978637694
2023-12-07,242.63999938964844,244.0800018310547,236.97999572753906,241.5500030517578,107142300,0.01366087788429815,234.42720001220704,224.76914978027344
2023-12-08,243.83999633789062,245.27000427246094,239.27000427246094,240.27000427246094,102980100,0.0049455858525417895,234.3763998413086,224.9779997253418
2023-12-11,239.74000549316406,243.44000244140625,237.4499969482422,242.74000549316406,97913900,-0.01681426716823431,234.16679992675782,225.19229972839355
2023-12-12,237.00999450683594,238.99000549316406,233.8699951171875,238.5500030517578,95328300,-0.011387381846063915,233.87499969482423,225.33919967651366
2023-12-13,239.2899932861328,240.3000030517578,228.1999969482422,234.19000244140625,146286300,0.009619842336358264,233.73019958496093,225.507099609375
2023-12-14,251.0500030517578,253.8800048828125,240.7899932861328,241.22000122070312,160829200,0.04914543063053567,233.5279995727539,225.74849960327148
2023-12-15,253.5,254.1300048828125,248.3000030517578,251.2100067138672,135720800,0.009758999874367902,233.39699981689452,226.06149963378905
2023-12-18,252.0800018310547,258.739990234375,251.36000061035156,253.77999877929688,116416500,-0.005601570686174839,233.22799987792968,226.33294967651366
2023-12-19,257.2200012207031,258.3399963378906,253.00999450683594,253.47999572753906,106737400,0.0203903496997484,233.17899963378906,226.64999969482423
2023-12-20,247.13999938964844,259.8399963378906,247.0,256.4100036621094,125097000,-0.03918825045959673,232.84939971923828,226.94714965820313
2023-12-21,254.5,254.8000030517578,248.5500030517578,251.89999389648438,109594200,0.029780693649462897,232.67959991455078,227.3096496582031
2023-12-22,252.5399932861328,258.2200012207031,251.3699951171875,256.760009765625,93249800,-0.007701401626197146,232.5529998779297,227.70774963378906
2023-12-26,256.6099853515625,257.9700012207031,252.91000366210938,254.49000549316406,86892400,0.01611622781987765,232.6627996826172,228.12359954833985
